pcketID,srcIP,dstIP,srcPort,dstPort,ethSrc,ethDst,proto,startTime,endTime,hash1,hash2,totalAppPktCount,totalAppFrameLen,minAppPktLen,maxAppPktLen,Label
100865,192.168.1.240,8.8.8.8,40145,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:14,9/22/2016 23:14,-590298538,-511608728,4,176,33,61,Amazon Echo
102621,192.168.1.240,8.8.8.8,46412,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:19,9/22/2016 23:19,551393187,427053011,4,176,33,61,Amazon Echo
102630,192.168.1.240,8.8.8.8,36904,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:19,9/22/2016 23:19,1180896674,758543380,4,176,33,61,Amazon Echo
102641,192.168.1.240,8.8.8.8,55480,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:19,9/22/2016 23:19,-1089862300,250623957,4,176,33,61,Amazon Echo
103599,192.168.1.240,131.107.13.100,51616,123,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:22,9/22/2016 23:22,-491617597,1205997499,2,96,48,48,Amazon Echo
103612,192.168.1.240,192.168.1.1,33394,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:22,9/22/2016 23:22,1418009425,-797212366,2,330,46,284,Amazon Echo
104560,192.168.1.240,8.8.8.8,45830,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:24,9/22/2016 23:24,-1742491612,1131497306,4,176,33,61,Amazon Echo
104569,192.168.1.240,8.8.8.8,44918,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:24,9/22/2016 23:24,-1957325896,-560450958,4,176,33,61,Amazon Echo
104579,192.168.1.240,8.8.8.8,46513,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:24,9/22/2016 23:24,551495555,644960868,4,176,33,61,Amazon Echo
106211,192.168.1.240,72.21.192.213,50740,123,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:29,9/22/2016 23:29,-572089156,1435184318,2,96,48,48,Amazon Echo
106364,192.168.1.240,8.8.8.8,50021,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:29,9/22/2016 23:29,-189002160,631151535,4,176,33,61,Amazon Echo
106373,192.168.1.240,8.8.8.8,52969,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:29,9/22/2016 23:29,1191261587,-903465114,4,176,33,61,Amazon Echo
106384,192.168.1.240,8.8.8.8,55759,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:29,9/22/2016 23:29,1499830673,-1804886419,4,176,33,61,Amazon Echo
108007,192.168.1.240,67.18.187.111,50363,123,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:33,9/22/2016 23:33,-664987650,1310310203,2,96,48,48,Amazon Echo
108665,192.168.1.240,8.8.8.8,45467,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:34,9/22/2016 23:34,701570068,-1385391759,4,176,33,61,Amazon Echo
108673,192.168.1.240,8.8.8.8,57744,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:34,9/22/2016 23:34,-1812089613,-785340110,4,176,33,61,Amazon Echo
108684,192.168.1.240,8.8.8.8,47776,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:34,9/22/2016 23:34,-1011495417,-206283177,4,176,33,61,Amazon Echo
109637,192.168.1.240,132.163.4.102,49459,123,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:36,9/22/2016 23:37,597280280,-1016508797,2,96,48,48,Amazon Echo
109784,192.168.1.240,192.168.1.1,36231,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:37,9/22/2016 23:37,188457616,496504351,2,330,46,284,Amazon Echo
110790,192.168.1.240,8.8.8.8,57645,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:39,9/22/2016 23:39,-1812122285,-837043703,4,176,33,61,Amazon Echo
110799,192.168.1.240,8.8.8.8,52514,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:39,9/22/2016 23:39,956086101,1995157387,4,176,33,61,Amazon Echo
110809,192.168.1.240,8.8.8.8,56713,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:39,9/22/2016 23:39,550246214,-108921871,4,176,33,61,Amazon Echo
111121,192.168.1.240,207.171.178.6,43712,123,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:40,9/22/2016 23:40,-349095903,59900887,2,96,48,48,Amazon Echo
112593,192.168.1.240,50.116.52.97,49246,123,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:44,9/22/2016 23:44,1246824667,-134729215,2,96,48,48,Amazon Echo
112716,192.168.1.240,8.8.8.8,39461,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:44,9/22/2016 23:44,-1099948569,629313387,4,176,33,61,Amazon Echo
112725,192.168.1.240,8.8.8.8,36290,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:44,9/22/2016 23:44,-844426290,978200494,4,176,33,61,Amazon Echo
112735,192.168.1.240,8.8.8.8,44185,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:44,9/22/2016 23:44,1586813438,1054831285,4,176,33,61,Amazon Echo
114836,192.168.1.240,8.8.8.8,42506,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:49,9/22/2016 23:49,1594535727,-12956052,4,176,33,61,Amazon Echo
114845,192.168.1.240,8.8.8.8,36993,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:49,9/22/2016 23:49,-844171594,-1194623611,4,176,33,61,Amazon Echo
114855,192.168.1.240,8.8.8.8,45287,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:49,9/22/2016 23:49,-1088677468,649545464,4,176,33,61,Amazon Echo
115028,192.168.1.240,96.126.105.86,46420,123,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:50,9/22/2016 23:50,-715458292,2040948578,2,96,48,48,Amazon Echo
115468,192.168.1.240,23.239.24.67,47789,123,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:51,9/22/2016 23:51,-837903865,-1452788728,2,96,48,48,Amazon Echo
115651,192.168.1.240,72.21.192.213,34767,123,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:52,9/22/2016 23:52,413995333,-1163183275,2,96,48,48,Amazon Echo
115760,192.168.1.240,192.168.1.1,57196,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:52,9/22/2016 23:52,1005207547,1733696997,2,330,46,284,Amazon Echo
116752,192.168.1.240,8.8.8.8,60308,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:54,9/22/2016 23:54,-916863249,-939635766,4,176,33,61,Amazon Echo
116760,192.168.1.240,8.8.8.8,37654,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:54,9/22/2016 23:54,-292621835,-857012596,4,176,33,61,Amazon Echo
116771,192.168.1.240,8.8.8.8,54086,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:54,9/22/2016 23:54,1585592797,-588853101,4,176,33,61,Amazon Echo
118253,192.168.1.240,204.9.54.119,46591,123,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:58,9/22/2016 23:58,501786776,1648990430,2,96,48,48,Amazon Echo
122462,192.168.1.240,8.8.8.8,46739,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:59,9/22/2016 23:59,-175355903,1276677305,4,176,33,61,Amazon Echo
122471,192.168.1.240,8.8.8.8,54404,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:59,9/22/2016 23:59,-1321702093,-644099681,4,176,33,61,Amazon Echo
122482,192.168.1.240,8.8.8.8,48881,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/22/2016 23:59,9/22/2016 23:59,1920476367,-783118322,4,176,33,61,Amazon Echo
124442,192.168.1.240,8.8.8.8,48620,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:04,9/23/2016 0:04,1258959546,-652974749,4,176,33,61,Amazon Echo
124452,192.168.1.240,8.8.8.8,34078,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:04,9/23/2016 0:04,-1563423552,1006839991,4,176,33,61,Amazon Echo
124463,192.168.1.240,8.8.8.8,43819,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:04,9/23/2016 0:04,445726257,734647773,4,176,33,61,Amazon Echo
125413,192.168.1.240,207.171.178.6,49913,123,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:06,9/23/2016 0:06,1748558610,-2098898081,2,96,48,48,Amazon Echo
125737,192.168.1.240,192.168.1.1,58884,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:07,9/23/2016 0:07,1060682550,641796249,2,330,46,284,Amazon Echo
126686,192.168.1.240,8.8.8.8,46362,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:09,9/23/2016 0:09,137767079,-1157218582,4,176,33,61,Amazon Echo
126695,192.168.1.240,8.8.8.8,34814,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:09,9/23/2016 0:09,-1965649954,2080195048,4,176,33,61,Amazon Echo
126705,192.168.1.240,8.8.8.8,54004,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:09,9/23/2016 0:09,-1321567049,1547149135,4,176,33,61,Amazon Echo
126871,192.168.1.240,192.168.1.1,45181,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:10,9/23/2016 0:10,-1414365588,1136362119,2,330,46,284,Amazon Echo
127798,192.168.1.240,131.107.13.100,50839,123,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:12,9/23/2016 0:12,-463407135,-1549792670,2,96,48,48,Amazon Echo
128355,192.168.1.240,8.8.8.8,42121,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:14,9/23/2016 0:14,867883558,-1312070399,2,92,38,54,Amazon Echo
128446,192.168.1.240,8.8.8.8,55883,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:14,9/23/2016 0:14,-1089432027,356265291,4,176,33,61,Amazon Echo
128454,192.168.1.240,8.8.8.8,33212,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:14,9/23/2016 0:14,437286643,1812079405,4,176,33,61,Amazon Echo
128464,192.168.1.240,8.8.8.8,54505,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:14,9/23/2016 0:14,-1321665197,-1269914591,4,176,33,61,Amazon Echo
128843,192.168.1.240,192.168.1.1,49540,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:15,9/23/2016 0:15,775928999,-805852100,2,330,46,284,Amazon Echo
130547,192.168.1.240,72.21.192.213,47516,123,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:19,9/23/2016 0:19,2080501005,-1578970980,2,96,48,48,Amazon Echo
130578,192.168.1.240,8.8.8.8,45539,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:19,9/23/2016 0:19,-1742811768,1002503005,4,176,33,61,Amazon Echo
130586,192.168.1.240,8.8.8.8,35874,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:19,9/23/2016 0:19,-2074999817,1780994283,4,176,33,61,Amazon Echo
130596,192.168.1.240,8.8.8.8,45570,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:19,9/23/2016 0:19,-2067098283,-2013811055,4,176,33,61,Amazon Echo
131601,192.168.1.240,192.168.1.1,48536,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:22,9/23/2016 0:22,199309847,1704676133,2,330,46,284,Amazon Echo
132493,192.168.1.240,8.8.8.8,35401,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:24,9/23/2016 0:24,291116277,544349700,4,176,33,61,Amazon Echo
132503,192.168.1.240,8.8.8.8,53712,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:24,9/23/2016 0:24,444152660,1848431094,4,176,33,61,Amazon Echo
132514,192.168.1.240,8.8.8.8,37807,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:24,9/23/2016 0:24,-1494451703,796336355,4,176,33,61,Amazon Echo
133414,192.168.1.240,192.168.1.1,51426,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:26,9/23/2016 0:27,1168534911,930382719,2,279,33,246,Amazon Echo
133956,192.168.1.240,192.168.1.1,50748,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:28,9/23/2016 0:28,-74680187,-706842730,2,348,44,304,Amazon Echo
134456,192.168.1.240,8.8.8.8,51486,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:29,9/23/2016 0:29,-684091022,-1615165026,4,176,33,61,Amazon Echo
134464,192.168.1.240,8.8.8.8,60435,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:29,9/23/2016 0:29,-827662924,-54723375,4,176,33,61,Amazon Echo
134476,192.168.1.240,8.8.8.8,51219,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:29,9/23/2016 0:29,-2064978772,1685949027,4,176,33,61,Amazon Echo
136720,192.168.1.240,8.8.8.8,57438,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:34,9/23/2016 0:34,-688362145,1330078289,4,176,33,61,Amazon Echo
136730,192.168.1.240,8.8.8.8,45487,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:34,9/23/2016 0:34,-1088744866,149001739,4,176,33,61,Amazon Echo
136743,192.168.1.240,8.8.8.8,50832,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:34,9/23/2016 0:34,-825981508,-2075519591,4,176,33,61,Amazon Echo
137843,192.168.1.240,192.168.1.1,34073,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:37,9/23/2016 0:37,919914586,-36000549,2,330,46,284,Amazon Echo
138632,192.168.1.240,8.8.8.8,39667,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:39,9/23/2016 0:39,-1099883221,-1779078920,4,176,33,61,Amazon Echo
138640,192.168.1.240,8.8.8.8,41502,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:39,9/23/2016 0:39,704931758,-851621086,4,176,33,61,Amazon Echo
138650,192.168.1.240,8.8.8.8,34787,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:39,9/23/2016 0:39,1578729789,1604120595,4,176,33,61,Amazon Echo
140230,192.168.1.240,198.55.111.5,56333,123,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:43,9/23/2016 0:43,400455090,1204881457,2,96,48,48,Amazon Echo
140692,192.168.1.240,8.8.8.8,46189,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:44,9/23/2016 0:44,-198891636,1575459333,4,176,33,61,Amazon Echo
140702,192.168.1.240,8.8.8.8,53279,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:44,9/23/2016 0:44,41760856,1299613808,4,176,33,61,Amazon Echo
140715,192.168.1.240,8.8.8.8,48427,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:44,9/23/2016 0:44,1259032503,1682699135,4,176,33,61,Amazon Echo
142816,192.168.1.240,8.8.8.8,48925,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:49,9/23/2016 0:49,1259560548,-676511898,4,176,33,61,Amazon Echo
142983,192.168.1.240,8.8.8.8,57132,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:49,9/23/2016 0:49,-688195408,868649049,4,176,33,61,Amazon Echo
143008,192.168.1.240,8.8.8.8,56918,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:49,9/23/2016 0:49,550735297,961791776,4,176,33,61,Amazon Echo
143978,192.168.1.240,192.168.1.1,47482,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:52,9/23/2016 0:52,371604928,2096122770,2,330,46,284,Amazon Echo
144787,192.168.1.240,8.8.8.8,57369,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:54,9/23/2016 0:54,1756238450,1702393642,4,176,33,61,Amazon Echo
144795,192.168.1.240,8.8.8.8,44783,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:54,9/23/2016 0:54,1586604350,1303610086,4,176,33,61,Amazon Echo
144805,192.168.1.240,8.8.8.8,41528,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:54,9/23/2016 0:54,1431732994,902291737,4,176,33,61,Amazon Echo
146880,192.168.1.240,208.53.158.34,52864,123,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:58,9/23/2016 0:58,287394348,-307743346,2,96,48,48,Amazon Echo
147163,192.168.1.240,8.8.8.8,57895,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:59,9/23/2016 0:59,-1348957808,-436356071,4,176,33,61,Amazon Echo
147171,192.168.1.240,8.8.8.8,34962,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:59,9/23/2016 0:59,-925845252,-765353778,4,176,33,61,Amazon Echo
147181,192.168.1.240,8.8.8.8,47946,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 0:59,9/23/2016 0:59,-1810409408,-34489498,4,176,33,61,Amazon Echo
149156,192.168.1.240,8.8.8.8,34899,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:04,9/23/2016 1:04,941499969,-1927463768,4,176,33,61,Amazon Echo
149165,192.168.1.240,8.8.8.8,34596,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:04,9/23/2016 1:04,941395299,-761321462,4,176,33,61,Amazon Echo
149176,192.168.1.240,8.8.8.8,52825,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:04,9/23/2016 1:04,866949202,1662737094,4,176,33,61,Amazon Echo
150296,192.168.1.240,192.168.1.1,50510,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:07,9/23/2016 1:07,-1925218812,1327440292,2,330,46,284,Amazon Echo
151209,192.168.1.240,8.8.8.8,43704,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:09,9/23/2016 1:09,-1080851724,-1837569350,4,176,33,61,Amazon Echo
151217,192.168.1.240,8.8.8.8,39734,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:09,9/23/2016 1:09,102065212,409832170,4,176,33,61,Amazon Echo
151227,192.168.1.240,8.8.8.8,47598,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:09,9/23/2016 1:09,-1348155343,-2126188004,4,176,33,61,Amazon Echo
153094,192.168.1.240,45.56.105.98,53651,123,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:14,9/23/2016 1:14,1870840215,-1073411002,2,96,48,48,Amazon Echo
153168,192.168.1.240,8.8.8.8,57430,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:14,9/23/2016 1:14,-688370857,738480273,4,176,33,61,Amazon Echo
153182,192.168.1.240,8.8.8.8,46662,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:14,9/23/2016 1:14,137517834,2125990201,4,176,33,61,Amazon Echo
153263,192.168.1.240,8.8.8.8,38903,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:14,9/23/2016 1:14,524479387,156244888,4,176,33,61,Amazon Echo
155228,192.168.1.240,8.8.8.8,34428,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:19,9/23/2016 1:19,-601735165,761905217,4,176,33,61,Amazon Echo
155236,192.168.1.240,8.8.8.8,34169,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:19,9/23/2016 1:19,-926122949,-2019721704,4,176,33,61,Amazon Echo
155246,192.168.1.240,8.8.8.8,49479,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:19,9/23/2016 1:19,434196753,-1233765498,4,176,33,61,Amazon Echo
156322,192.168.1.240,192.168.1.1,41508,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:22,9/23/2016 1:22,1898701403,379083914,2,330,46,284,Amazon Echo
156349,192.168.1.240,8.8.8.8,47121,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:22,9/23/2016 1:22,2081764119,38848966,2,108,46,62,Amazon Echo
157030,192.168.1.240,8.8.8.8,59546,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:24,9/23/2016 1:24,-1819876163,514921882,4,176,33,61,Amazon Echo
157038,192.168.1.240,8.8.8.8,58367,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:24,9/23/2016 1:24,1582302601,270403300,4,176,33,61,Amazon Echo
157049,192.168.1.240,8.8.8.8,47838,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:24,9/23/2016 1:24,-686832110,38820900,4,176,33,61,Amazon Echo
157636,192.168.1.240,173.71.69.90,56152,123,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:26,9/23/2016 1:26,972599328,-931841715,2,96,48,48,Amazon Echo
158972,192.168.1.240,8.8.8.8,44484,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:29,9/23/2016 1:29,1586576026,-1326052473,4,176,33,61,Amazon Echo
158981,192.168.1.240,8.8.8.8,60655,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:29,9/23/2016 1:29,-1230100712,1237131034,4,176,33,61,Amazon Echo
158995,192.168.1.240,8.8.8.8,38314,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:29,9/23/2016 1:29,-113000909,1298336989,4,176,33,61,Amazon Echo
160548,192.168.1.240,8.8.8.8,45446,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:33,9/23/2016 1:33,-25219319,1692385808,4,176,33,61,Amazon Echo
160556,192.168.1.240,8.8.8.8,46776,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:33,9/23/2016 1:33,-499636020,-416828943,4,176,33,61,Amazon Echo
160566,192.168.1.240,8.8.8.8,47133,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:33,9/23/2016 1:33,-687010576,1830155479,4,176,33,61,Amazon Echo
162282,192.168.1.240,192.168.1.1,53642,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:37,9/23/2016 1:37,-289570843,-1786404682,2,330,46,284,Amazon Echo
162775,192.168.1.240,8.8.8.8,38398,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:38,9/23/2016 1:38,1274808855,-1154808076,4,176,33,61,Amazon Echo
162784,192.168.1.240,8.8.8.8,36496,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:38,9/23/2016 1:38,-844356594,324612512,4,176,33,61,Amazon Echo
162794,192.168.1.240,8.8.8.8,58601,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:38,9/23/2016 1:38,531053936,-1005400890,4,176,33,61,Amazon Echo
164862,192.168.1.240,8.8.8.8,43179,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:43,9/23/2016 1:43,43050106,-129461363,4,176,33,61,Amazon Echo
164870,192.168.1.240,8.8.8.8,47177,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:43,9/23/2016 1:43,-1011295864,-2016915984,4,176,33,61,Amazon Echo
164882,192.168.1.240,8.8.8.8,39638,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:43,9/23/2016 1:43,102044513,1745220251,4,176,33,61,Amazon Echo
165982,192.168.1.240,192.168.1.1,55222,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:46,9/23/2016 1:46,762694185,2145325264,2,279,33,246,Amazon Echo
166037,192.168.1.240,129.250.35.250,47838,123,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:46,9/23/2016 1:46,612540118,-1373907795,2,96,48,48,Amazon Echo
166969,192.168.1.240,8.8.8.8,33215,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:48,9/23/2016 1:48,437294128,436665836,4,176,33,61,Amazon Echo
166978,192.168.1.240,8.8.8.8,41711,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:48,9/23/2016 1:48,-2063913720,2093113625,4,176,33,61,Amazon Echo
166988,192.168.1.240,8.8.8.8,42548,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:48,9/23/2016 1:48,1918823081,-1183585446,4,176,33,61,Amazon Echo
168620,192.168.1.240,192.168.1.1,34223,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:52,9/23/2016 1:52,-1524644765,-727681035,2,330,46,284,Amazon Echo
168991,192.168.1.240,8.8.8.8,44119,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:53,9/23/2016 1:53,-1957599105,-1483112467,4,176,33,61,Amazon Echo
169000,192.168.1.240,8.8.8.8,51414,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:53,9/23/2016 1:53,-2065056217,456851440,4,176,33,61,Amazon Echo
169012,192.168.1.240,8.8.8.8,59879,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:53,9/23/2016 1:53,433496516,1750457859,4,176,33,61,Amazon Echo
171100,192.168.1.240,8.8.8.8,57294,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:58,9/23/2016 1:58,-1349318137,858181260,4,176,33,61,Amazon Echo
171111,192.168.1.240,8.8.8.8,52432,53,44:65:0d:56:cc:d3,14:cc:20:51:33:ea,17,9/23/2016 1:58,9/23/2016 1:58,229255470,892320954,4,176,33,61,Amazon Echo
